"X","Y","crashSeverity","region","weatherA"
176.877088078303,-39.4747578697327,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.919206811218,-39.5374252462159,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.843095719926,-39.5438883462775,"Minor Crash","Hawke's Bay Region","Light rain"
176.556785644665,-39.9870075414822,"Serious Crash","Hawke's Bay Region","Fine"
176.77593064696,-39.6197951126282,"Minor Crash","Hawke's Bay Region","Fine"
176.835910605738,-39.488230548809,"Minor Crash","Hawke's Bay Region","Fine"
176.891924724645,-39.5437742808348,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.85384840806,-39.637731684241,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.883034082115,-39.5036865612396,"Fatal Crash","Hawke's Bay Region","Fine"
176.844616708041,-39.6380470577748,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.902804776362,-39.515416582354,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.878294852409,-39.5060606137227,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.92229610911,-39.5554959701095,"Non-Injury Crash","Hawke's Bay Region","Light rain"
177.83732150429,-39.0592073774513,"Minor Crash","Hawke's Bay Region","Fine"
176.852004290637,-39.5640110263016,"Minor Crash","Hawke's Bay Region","Fine"
176.897611273044,-39.6076467610158,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.918250588025,-39.6652770521922,"Minor Crash","Hawke's Bay Region","Fine"
176.879838936963,-39.4797096952372,"Serious Crash","Hawke's Bay Region","Fine"
176.803684202058,-39.5266778337859,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.793657539553,-39.6917653234544,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.884737271166,-39.6673862942977,"Minor Crash","Hawke's Bay Region","Fine"
176.881980791368,-39.6083960242773,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.873735255741,-39.5217042267581,"Minor Crash","Hawke's Bay Region","Fine"
176.895543409014,-39.4951525306289,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.865951415666,-39.5073910115163,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.857619064043,-39.6542053766193,"Minor Crash","Hawke's Bay Region","Fine"
176.850234826781,-39.6399952532627,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.605335982901,-39.9434892889937,"Serious Crash","Hawke's Bay Region","Fine"
177.016996443275,-39.0740305611208,"Serious Crash","Hawke's Bay Region","Fine"
176.846153430779,-39.6395002062083,"Non-Injury Crash","Hawke's Bay Region","Fine"
