"X","Y","crashSeverity","region","weatherA"
172.187858737645,-42.3131932833294,"FatalCrash","West Coast Region","Mist or Fog"
169.640491801475,-43.5800512836841,"Non-InjuryCrash","West Coast Region","Heavy rain"
170.971791423768,-42.717536727818,"Non-InjuryCrash","West Coast Region","Heavy rain"
172.069970345163,-41.8132686128962,"SeriousCrash","West Coast Region","Fine"
169.835079306014,-43.5354421737085,"Non-InjuryCrash","West Coast Region","Light rain"
171.183700587513,-42.481300417269,"Non-InjuryCrash","West Coast Region","Fine"
171.592736415462,-41.7349361261043,"Non-InjuryCrash","West Coast Region","Fine"
170.181887808287,-43.3926311822471,"SeriousCrash","West Coast Region","Light rain"
171.303502331659,-42.4533824541624,"MinorCrash","West Coast Region","Fine"
171.182271763383,-42.4852671951024,"Non-InjuryCrash","West Coast Region","Fine"
171.557514183196,-42.8921538435884,"Non-InjuryCrash","West Coast Region","Fine"
171.591746530363,-41.7664746307939,"Non-InjuryCrash","West Coast Region","Light rain"
171.524522077965,-42.7439588767883,"MinorCrash","West Coast Region","Heavy rain"
171.209426517311,-42.4559044875742,"Non-InjuryCrash","West Coast Region","Fine"
171.55992070163,-41.7500390835864,"Non-InjuryCrash","West Coast Region","Light rain"
171.175922505289,-42.4939916679729,"Non-InjuryCrash","West Coast Region","Fine"
172.101487685706,-41.3434879311156,"Non-InjuryCrash","West Coast Region","Mist or Fog"
168.910075319396,-43.9067764254998,"Non-InjuryCrash","West Coast Region","Fine"
171.817646834351,-42.1383437521657,"Non-InjuryCrash","West Coast Region","Fine"
171.008257376524,-42.879888362333,"SeriousCrash","West Coast Region","Fine"
170.167902802518,-43.4275083747125,"Non-InjuryCrash","West Coast Region","Fine"
171.470616856495,-41.8816330903101,"Non-InjuryCrash","West Coast Region","Fine"
171.64614543892,-41.7603105330727,"Non-InjuryCrash","West Coast Region","Fine"
170.354244810992,-43.2737570657443,"Non-InjuryCrash","West Coast Region","Light rain"
171.208149776188,-42.4541914858496,"Non-InjuryCrash","West Coast Region","Heavy rain"
171.598032766505,-41.7534737436781,"Non-InjuryCrash","West Coast Region","Light rain"
172.104302292236,-41.4206320746896,"MinorCrash","West Coast Region","Fine"
171.191829839134,-42.4584108764505,"MinorCrash","West Coast Region","Fine"
169.040604129541,-43.8579132737626,"Non-InjuryCrash","West Coast Region","Fine"
171.239655496316,-42.3748179500017,"Non-InjuryCrash","West Coast Region","Fine"
171.206090377091,-42.4675415005781,"Non-InjuryCrash","West Coast Region","Fine"
171.85327574394,-42.106570968594,"Non-InjuryCrash","West Coast Region","Fine"
171.207344499235,-42.4495950624017,"Non-InjuryCrash","West Coast Region","Fine"
171.208597207661,-42.4495876365274,"Non-InjuryCrash","West Coast Region","Light rain"
171.605596131395,-42.7849581572939,"MinorCrash","West Coast Region","Mist or Fog"
171.601498469569,-41.7611537036592,"Non-InjuryCrash","West Coast Region","Fine"
171.015908382272,-42.7644517024894,"Non-InjuryCrash","West Coast Region","Fine"
171.463697498688,-41.892762799079,"Non-InjuryCrash","West Coast Region","Fine"
171.210759603706,-42.4364192551772,"MinorCrash","West Coast Region","Fine"
170.205961264597,-43.3494364501,"Non-InjuryCrash","West Coast Region","Heavy rain"
171.196175881765,-42.4591097630061,"Non-InjuryCrash","West Coast Region","Fine"
169.203979479247,-43.7324538605206,"MinorCrash","West Coast Region","Fine"
171.892079533616,-41.9128897418912,"Non-InjuryCrash","West Coast Region","Heavy rain"
170.181167744735,-43.3929825798778,"Non-InjuryCrash","West Coast Region","Fine"
171.331045757144,-42.1319002207199,"MinorCrash","West Coast Region","Fine"
171.389458048541,-42.0263812936688,"MinorCrash","West Coast Region","Fine"
171.620656443087,-41.8236846661932,"Non-InjuryCrash","West Coast Region","Fine"
170.181710485436,-43.3959222157809,"Non-InjuryCrash","West Coast Region","Heavy rain"
170.181835319245,-43.3729924751729,"SeriousCrash","West Coast Region","Heavy rain"
171.028118537906,-42.6722793305744,"MinorCrash","West Coast Region","Light rain"
171.244851467267,-42.4245907969368,"MinorCrash","West Coast Region","Fine"
171.883842566017,-42.1256685591691,"FatalCrash","West Coast Region","Mist or Fog"
170.962823697752,-42.7176566709061,"Non-InjuryCrash","West Coast Region","Fine"
170.680315436236,-42.9828382546375,"Non-InjuryCrash","West Coast Region","Light rain"
169.339308636493,-43.7677459793222,"MinorCrash","West Coast Region","Fine"
171.209898535267,-42.4495809564827,"Non-InjuryCrash","West Coast Region","Fine"
171.559559917706,-41.8456943269384,"Non-InjuryCrash","West Coast Region","Fine"
171.623810546036,-42.7734627251796,"Non-InjuryCrash","West Coast Region","Fine"
171.196789705788,-42.4529776421357,"Non-InjuryCrash","West Coast Region","Fine"
171.028118537906,-42.6722793305744,"Non-InjuryCrash","West Coast Region","Fine"
172.100830457501,-41.3486891634305,"Non-InjuryCrash","West Coast Region","Fine"
171.446513363742,-42.7336246954535,"SeriousCrash","West Coast Region","Light rain"
171.006434172935,-42.6814042946823,"Non-InjuryCrash","West Coast Region","Fine"
171.227083015606,-42.4520905078952,"MinorCrash","West Coast Region","Fine"
171.009331389322,-42.7290106960681,"Non-InjuryCrash","West Coast Region","Fine"
171.60275134295,-41.7405524953581,"SeriousCrash","West Coast Region","Fine"
170.167902802518,-43.4275083747125,"Non-InjuryCrash","West Coast Region","Fine"
171.21102944024,-42.4495806066892,"Non-InjuryCrash","West Coast Region","Heavy rain"
171.186577260413,-42.4794278098308,"Non-InjuryCrash","West Coast Region","Fine"
171.072599886461,-42.7669510605374,"MinorCrash","West Coast Region","Light rain"
171.205061872685,-42.4596905750619,"Non-InjuryCrash","West Coast Region","Fine"
171.36601424423,-42.0569502053523,"MinorCrash","West Coast Region","Light rain"
170.629826710612,-43.154436707139,"SeriousCrash","West Coast Region","Fine"
171.554851296217,-42.8818905145851,"Non-InjuryCrash","West Coast Region","Fine"
171.000905185175,-42.7597422069632,"SeriousCrash","West Coast Region","Fine"
170.964932385939,-42.7189008519935,"Non-InjuryCrash","West Coast Region","Fine"
170.968750515896,-42.710801047463,"Non-InjuryCrash","West Coast Region","Fine"
171.244161331072,-42.3691594478911,"SeriousCrash","West Coast Region","Fine"
171.317574377242,-42.4446833764945,"Non-InjuryCrash","West Coast Region","Light rain"
172.109008857166,-41.4299913155008,"MinorCrash","West Coast Region","Fine"
171.248812254432,-42.4098101215678,"MinorCrash","West Coast Region","Light rain"
