"X","Y","crashSeverity","region","weatherA"
170.435004346501,-45.852428306031,"Minor Crash","Otago Region","Fine"
169.923036675065,-46.1296316790041,"Minor Crash","Otago Region","Light rain"
170.49858736221,-45.8776009198312,"Non-Injury Crash","Otago Region","Fine"
168.697275016774,-45.0229745399364,"Non-Injury Crash","Otago Region","Fine"
169.144891913148,-44.6871799506374,"Non-Injury Crash","Otago Region","Fine"
170.36402755028,-45.896095077477,"Non-Injury Crash","Otago Region","Fine"
170.499918186127,-45.880681329934,"Non-Injury Crash","Otago Region","Heavy rain"
168.730800640439,-45.0169615135477,"Non-Injury Crash","Otago Region","Light rain"
170.48475395878,-45.8991419695834,"Non-Injury Crash","Otago Region","Heavy rain"
168.730042506858,-45.0300398898472,"Non-Injury Crash","Otago Region","Fine"
170.56841743696,-45.7472824873119,"Minor Crash","Otago Region","Fine"
170.966846010604,-45.0959126749603,"Non-Injury Crash","Otago Region","Fine"
169.511259386238,-46.3906389052436,"Minor Crash","Otago Region","Fine"
169.124975378787,-44.7059406089632,"Non-Injury Crash","Otago Region","Fine"
170.003831676507,-46.0813853598573,"Non-Injury Crash","Otago Region","Fine"
170.35207284614,-45.8815612147778,"Non-Injury Crash","Otago Region","Fine"
169.503334765477,-46.2036426314875,"Minor Crash","Otago Region","Light rain"
170.505297936627,-45.8627073743989,"Non-Injury Crash","Otago Region","Fine"
170.51544559858,-45.8006247408712,"Non-Injury Crash","Otago Region","Light rain"
170.513502882104,-45.859565021708,"Non-Injury Crash","Otago Region","Fine"
170.483561552776,-45.8681889972318,"Non-Injury Crash","Otago Region","Fine"
169.123756044995,-44.7472100419018,"Non-Injury Crash","Otago Region","Snow"
170.480386751741,-45.8814131732761,"Non-Injury Crash","Otago Region","Light rain"
169.325635839672,-45.1861035088847,"Non-Injury Crash","Otago Region","Fine"
168.740618826389,-45.0332621561101,"Non-Injury Crash","Otago Region","Fine"
170.253514760562,-45.8984409639665,"Non-Injury Crash","Otago Region","Fine"
170.0926567757,-46.0418821345023,"Minor Crash","Otago Region","Fine"
169.719713867175,-46.321238442685,"Serious Crash","Otago Region","Fine"
170.970888551881,-45.0976769350669,"Non-Injury Crash","Otago Region","Light rain"
169.022356669244,-45.0438088277133,"Non-Injury Crash","Otago Region","Mist or Fog"
170.504173556651,-45.8348702496658,"Non-Injury Crash","Otago Region","Fine"
170.485568798692,-45.8985118580311,"Non-Injury Crash","Otago Region","Fine"
170.505091894353,-45.8946466725885,"Non-Injury Crash","Otago Region","Fine"
170.086751339575,-45.926512923289,"Serious Crash","Otago Region","Fine"
170.496020961053,-45.8876795612335,"Serious Crash","Otago Region","Fine"
170.964501584747,-45.1103817614726,"Non-Injury Crash","Otago Region","Light rain"
170.483430730027,-45.8998958849189,"Minor Crash","Otago Region","Fine"
170.511682962733,-45.8729185764504,"Serious Crash","Otago Region","Fine"
170.477254258364,-45.8959432848182,"Serious Crash","Otago Region","Light rain"
170.460680034103,-45.8910665567294,"Minor Crash","Otago Region","Fine"
170.475023958049,-45.8683695768083,"Non-Injury Crash","Otago Region","Light rain"
170.511188191855,-45.8733218312423,"Non-Injury Crash","Otago Region","Fine"
170.976637246405,-45.0493401887777,"Non-Injury Crash","Otago Region","Fine"
169.655405661449,-46.1765247518258,"Non-Injury Crash","Otago Region","Light rain"
170.577500321848,-45.7993927986269,"Minor Crash","Otago Region","Snow"
170.552996864644,-45.7779882716398,"Non-Injury Crash","Otago Region","Fine"
169.742812446687,-46.2387254700936,"Minor Crash","Otago Region","Fine"
170.153506385708,-45.973452523432,"Serious Crash","Otago Region","Mist or Fog"
169.136494661369,-44.7314114832322,"Non-Injury Crash","Otago Region","Fine"
170.543111381163,-45.8816637491103,"Minor Crash","Otago Region","Fine"
170.508471626286,-45.8744236976473,"Non-Injury Crash","Otago Region","Fine"
170.505373387279,-45.880881632941,"Minor Crash","Otago Region","Light rain"
170.500228532827,-45.8731904639235,"Minor Crash","Otago Region","Fine"
170.631958335488,-45.8770870074395,"Minor Crash","Otago Region","Light rain"
170.513812885768,-45.8589687167947,"Minor Crash","Otago Region","Fine"
